station_id,opis_id,name,address,city,state,rack_id,retail_price,latitude,longitude,location_accuracy,geocode_confidence
52603,52603,CASEYS #3364,US-281 & SR-200,Carrington,ND,341,3.439,47.453918,-99.108226,city,
52605,52605,PILOT TRAVEL CENTERS #39,"I-57, EXIT 335",Monee,IL,290,3.439,41.419133,-87.77484,city,
52607,52607,PILOT TRAVEL CENTERS #409,"I-40, EXIT 172",Dickson,TN,460,3.19233333,36.077,-87.38779,city,
52608,52608,PILOT #7971,"I-40, EXIT 133",Conover,NC,46,3.699,35.731343,-81.216455,city,
52610,52610,TA HARBORCREEK TRAVEL CENTER,"I-90, EXIT 35",Erie,PA,240,4.199,42.12922,-80.08506,city,
52611,52611,STRIPES #40530,SR-239,Del Rio,TX,740,3.229,29.36273,-100.89676,city,
52612,52612,STRIPES 7FLEET #42568,US-60 & CR-G,Hereford,TX,700,3.35066666,34.81521,-102.39932,city,
52615,52615,PILOT TRAVEL CENTERS #4,"I-90, EXIT 151",Avon,OH,305,3.879,41.45171,-82.03542,city,
52616,52616,PILOT TRAVEL CENTERS #28,I-69 EXIT 234,Daleville,IN,457,3.584,40.125738,-85.511016,city,
52618,52618,PILOT TRAVEL CENTERS #63,"I-85, EXIT 35",Piedmont,SC,30,3.22233333,34.724433,-82.470216,city,
52620,52620,GOODLAND 24/7 STORE,"I-70, EXIT 19",Goodland,KS,525,3.08733333,39.349099,-101.716396,city,
52621,52621,CORNER MARKET #111,"I-70, EXIT 27",Goodland,KS,525,3.059,39.349099,-101.716396,city,
52622,52622,STRIPES 7FLEET #42567,I-20,Stanton,TX,700,3.01566666,32.139992,-101.809887,city,
52623,52623,TA WILLINGTON TRAVEL CENTER,"I-84, EXIT 71",Willington,CT,100,5.199,41.873996,-72.272774,city,
52624,52624,PILOT TRAVEL CENTERS #390,"I-84, EXIT 188 & US-395",Stanfield,OR,982,3.469,45.785988,-119.211602,city,
52625,52625,FLYING J TRAVEL PLAZA #673,"I-44, EXIT 226 & SR-85",Sullivan,MO,540,3.324,38.230706,-91.156662,city,
52626,52626,FLYING J TRAVEL PLAZA #627,"I-95/SR-405, EXIT 29 & US-82/US-17/SR-25/SR-520",Brunswick,GA,75,3.39566666,31.14995,-81.49149,city,
52628,52628,Pride Travel Center dba One9 #1215,"I-10, EXIT 45",Salome,AZ,930,3.369,33.748141,-113.571459,city,
52629,52629,LOVES TRAVEL STOPS #413,"I-90, EXIT 106 & US-97",Ellensburg,WA,977,3.889,46.99651,-120.54785,city,
52630,52630,PILOT TRAVEL CENTERS #386,"I-5, EXIT 263",Salem,OR,935,3.859,44.9429,-123.0351,city,
52632,52632,LOVES TRAVEL STOP #451,"I-65, EXIT 95 & CR-500",Whiteland,IN,375,3.949,39.555313,-86.093476,city,
52633,52633,PILOT TRAVEL CENTERS #57,"I-40 & I-85, EXIT 152",Mebane,NC,65,3.959,36.097862,-79.271895,city,
52634,52634,PETRO STOPPING CENTER #362,"I-80, EXIT 353",York,NE,330,3.299,40.866678,-97.582482,city,
52635,52635,E EXPRESS at MLK,"I-40 & I-35, EXIT 127",Oklahoma City,OK,483,2.889,35.46756,-97.51643,city,
52636,52636,LOVES TRAVEL STOP #414,"I-64, EXIT 25B & US-41",Haubstadt,IN,340,3.949,38.189536,-87.579827,city,
52638,52638,STRIPES 7FLEET #42555,"I-20, EXIT 80 & SR-18",Monahans,TX,710,2.929,31.581294,-102.900273,city,
52640,52640,SPEEDWAY #8316,US-30 & US-41,Dyer,IN,290,3.649,41.4942,-87.52171,city,
52641,52641,PILOT TRAVEL CENTERS #71,"I-95, EXIT 109",Port Wentworth,GA,195,3.395666665,,,,
52642,52642,One9 #61,"I-26, EXIT 52 & SR-56",Clinton,SC,30,3.099,34.470692,-81.87717,city,
52643,52643,Minit Mart #3,HIGHWAY 277 & FM 1589,Eagle Pass,TX,693,3.199,28.70914,-100.49952,city,
52644,52644,ONE9 #058,"I-95, EXIT 180 & SR-48",Pleasant Hill,NC,205,3.399,36.521246,-77.519217,city,
52646,52646,FLYING J TRAVEL PLAZA #619,"I-70, EXIT 285",Aurora,CO,800,3.39233333,39.72943,-104.83192,city,
52647,52647,FLYING J TRAVEL PLAZA #699,"I-70, EXIT 122",Millersport,OH,315,3.44566666,39.899307,-82.528348,city,
52648,52648,Stripes #42566,US-67 & SR-158,Ballinger,TX,612,3.05566666,31.746836,-99.958927,city,
52649,52649,FLYING J TRAVEL PLAZA #623,"I-10, EXIT 192 & US-90",Midway,FL,20,3.799,30.40648,-87.00553,city,
52651,52651,TA NEW BRAUNFELS TRAVEL CENTER,"I-35, EXIT 193",New Braunfels,TX,740,3.449,29.703,-98.12445,city,
52652,52652,PILOT TRAVEL CENTERS #47,"I-275, EXIT 129",Georgetown,KY,410,3.20566666,38.2098,-84.55883,city,
52656,52656,TRAVELING TIGER CENTER,"I-10, EXIT 87",Sierra Blanca,TX,640,3.15566666,31.193821,-105.321874,city,
52658,52658,LOVES TRAVEL STOP #274,"I-40, EXIT 221 & SR-27",Okemah,OK,560,3.35566666,35.447516,-96.306788,city,
52659,52659,LOVES TRAVEL STOP #276,"I-10, EXIT 20",Lordsburg,NM,640,3.45733333,32.314032,-108.754657,city,
52661,52661,LOVES TRAVEL STOP #281,"I-35 WEST, EXIT 40",Fort Worth,TX,630,3.18733333,32.72541,-97.32085,city,
52663,52663,EXXON,"I-20/I-59, EXIT 17 & SR-28",Livingston,AL,705,2.979,32.588509,-88.173592,city,
52664,52664,PETRO STOPPING CENTER #378,I-81 EXIT 178B,Pittston,PA,200,4.16566666,41.317501,-75.788492,city,
52667,52667,EXPRESS LANE TRAVEL CENTER,"I-20, EXIT 100 & US-80",Lawrence,MS,705,3.299,32.287614,-89.272432,city,
52669,52669,COLUMBIA TRUCK STOP,US-46,Columbia,NJ,115,3.079,40.938805,-75.054983,city,
52674,52674,FLYING J TRAVEL PLAZA #738,"I-20/FM707, EXIT 277",Tye,TX,575,3.124,32.447728,-99.868434,city,
52675,52675,PILOT TRAVEL CENTER #907- TOWN PUMP,"I-94, EXIT 138",Miles City,MT,780,3.499,46.407459,-105.833193,city,
52676,52676,PILOT TRAVEL CENTERS #336,"I-80, EXIT 97 & US-219",Du Bois,PA,14,4.034,41.126039,-78.752698,city,
52678,52678,STRIPES 7FLEET #42433,US-277,Bronte,TX,739,3.474,31.878939,-100.298765,city,
52679,52679,LOVES TRAVEL STOP #404,"I-295, EXIT 56 & I-95, EXIT 7",Bordentown,NJ,150,3.979,40.143141,-74.703249,city,
52680,52680,PILOT TRAVEL CENTERS #91,"I-95, EXIT 329",Saint Johns,FL,75,3.4615,30.095578,-81.621701,city,
52683,52683,PILOT TRAVEL CENTERS #145,"I-40/US-71/US-62, EXIT 72 AND US-412",Springdale,AR,416,3.461,36.18674,-94.12881,city,
52684,52684,KWIK STAR #348,US-30/US-67,Clinton,IA,270,3.624,41.84447,-90.18874,city,
52685,52685,LOVES TRAVEL STOP #275,"I-40/US-63, EXIT 233 & SR-261",Palestine,AR,435,3.31566666,34.966346,-90.904929,city,
52686,52686,LOVES TRAVEL STOP #278,"I-40, EXIT 277",Joseph City,AZ,930,3.60733333,34.955833,-110.333333,city,
52687,52687,LOVES TRAVEL STOP #286,"I-10, EXIT 17",Quartzsite,AZ,930,3.949,33.5675,-114.2731,city,
52690,52690,LOVES TRAVEL STOP #415,"I-95 & OKEECHOBEE RD, EXIT 129",Fort Pierce,FL,95,3.50566666,27.44671,-80.32561,city,
52691,52691,PILOT TRAVEL CENTERS #312,"I-20/SR-402, EXIT 5 & SR-100",Tallapoosa,GA,18,3.419,33.760174,-85.300047,city,
52692,52692,PILOT TRAVEL CENTERS #249,"I-70/I-55, EXIT 18 & SR-162",Troy,IL,540,3.439,38.724275,-89.870848,city,
52697,52697,FLYING J TRAVEL PLAZA #747,"I-15, EXIT 261",Springville,UT,835,3.76566666,40.16523,-111.61075,city,
60084,60084,SUNSTOP #625,US-84,Ashford,AL,20,3.599,31.1888,-85.253488,city,
60106,60106,SUNSTOP #619,US-84,Daleville,AL,720,3.399,31.281091,-85.730473,city,
60114,60114,SUNSTOP #606,US-84/SR-167,Enterprise,AL,20,3.699,31.31517,-85.85522,city,
60136,60136,HOBO PANTRY #18,US-431,Headland,AL,20,3.599,31.353406,-85.332277,city,
60145,60145,OCS QUICK STOP,US-43/SR-13,Mount Vernon,AL,715,3.699,31.097375,-88.035044,city,
60147,60147,HOP-IN FOOD STORES,US-82 & SR-22,Maplesville,AL,720,3.399,32.804507,-86.871704,city,
60191,60191,PILOT TRAVEL CENTER #1180,"I-10, EXIT 94",Tonopah,AZ,930,3.899,33.422797,-112.952785,city,
60206,60206,TA EXPRESS #649,"I-25, EXIT 52",Walsenburg,CO,796,4.259,37.638159,-104.804301,city,
60208,60208,BERKSHIRE PETROLEUM,"I-91, EXIT 9",North Haven,CT,100,3.549,41.39093,-72.85954,city,
60220,60220,ZELLWOOD TRUCK STOP,US-441,Zellwood,FL,140,3.499,28.71944,-81.576174,city,
60224,60224,SUNSTOP #419,US-19,Camilla,GA,20,3.499,31.219915,-84.229683,city,
60226,60226,CIRCLE K #2723903,US-82 & SR-520,Dawson,GA,20,3.499,31.773333,-84.446667,city,
60229,60229,96 TRAVEL PLAZA,"I-16, EXIT 24",Jeffersonville,GA,85,3.399,32.741096,-83.385896,city,
60230,60230,CIRCLE K #2745152,US-19,Pelham,GA,20,3.499,31.127233,-84.156367,city,
60242,60242,KWIK STAR #711,US-18/US-52,Monona,IA,565,3.624,43.073485,-91.458677,city,
60243,60243,PETRO MART,"I-29, EXIT 112",Onawa,IA,527,3.15733333,42.036967,-96.107213,city,
60245,60245,STINKER #74,"I-84, EXIT 137",Bliss,ID,785,3.634,42.944859,-114.910387,city,
60248,60248,METRO,"I-95, EXIT 12",Avenel,NJ,115,3.299,40.58038,-74.28515,city,
60250,60250,ELIZABETH TRUCK STOP,"I-95, EXIT 13A & SR-81",Elizabethport,NJ,115,3.399,,,,
60255,60255,HUCKS FOOD & FUEL #186,US-51/CR-1450 & US-136,Heyworth,IL,368,3.514,40.3307,-88.977608,city,
60256,60256,BOLLA MARKET,"I-84, EXIT 1",Montague,NJ,115,3.519,41.302259,-74.753956,city,
60270,60270,CHUCKLES #27,SR-57,Washington,IN,340,3.339,38.653568,-87.170656,city,
60273,60273,24-7,"I-70, EXIT 53 & SR-25",Colby,KS,525,3.05566666,39.383038,-101.044169,city,
60280,60280,JUMP START #9,"I-35, EXIT 4",South Haven,KS,570,3.069,37.049997,-97.404228,city,
60282,60282,CRVS #7,SR-96 & SR-27,Tribune,KS,525,3.399,38.496219,-101.765584,city,
60294,60294,LITTLE CAPITOL EXXON,"I-10, EXIT 115",Breaux Bridge,LA,600,3.899,30.274955,-91.905899,city,
60295,60295,EXIT 80 TRAVEL PLAZA,"I-10, EXIT 80",Crowley,LA,730,3.109,30.214753,-92.377709,city,
60298,60298,BEAU CHENE TRUCK STOP,"I-49, EXIT 11",Grand Coteau,LA,730,3.399,30.419722,-92.046667,city,
60313,60313,WHITE MARSH TRUCK STOP,US-40,White Marsh,MD,22,3.369,39.392315,-76.413189,city,
60316,60316,CIRCLE K #4707001,"I-95, EXIT 264 & SR-158",Sherman,ME,170,3.93233333,45.877727,-68.369587,city,
60324,60324,FUEL MART OF AMERICA,"I-75, EXIT 59",Detroit,MI,325,3.499,42.33143,-83.04575,city,
60326,60326,SUNRISE CONVENIENCE STORE #29,"I-69, EXIT 184",Memphis,MI,325,3.529,42.905955,-82.769623,city,
60328,60328,SPEEDWAY #8748,"I-69, EXIT 6",Flint,MI,342,3.339,43.01253,-83.68746,city,
60329,60329,CHARLIES COUNTRY CORNER,"I-75, EXIT 271",Grayling,MI,287,3.849,44.670959,-84.691321,city,
60333,60333,LAKESHORE BP,US-2,Manistique,MI,287,3.499,45.982978,-86.275513,city,
60341,60341,SNAPPY FOOD MART,ST 60,Tekonsha,MI,431,3.589,42.086326,-84.992602,city,
60342,60342,True North #254,US-31 & SR-37,Traverse City,MI,456,3.759,44.76306,-85.62063,city,
60344,60344,DORR TRUCK STOP,"US-131, EXIT 68",Wayland,MI,344,3.499,42.664268,-85.619112,city,
60347,60347,KWIK TRIP #875,"I-90, EXIT 157, BRIDGE ST ENTRANCE",Albert Lea,MN,515,3.324,43.64801,-93.36827,city,
60358,60358,PETRO SERVE USA #54,US-10,Glyndon,MN,341,3.449,46.882023,-96.558338,city,
60372,60372,FLYING W CONVENIENCE STORE,SR-96,Carthage,MO,277,3.199,37.159686,-94.311232,city,
60373,60373,FLYING J #571,"I-57, EXIT 12 & US-60",Charleston,MO,490,3.559,36.921341,-89.334207,city,
60374,60374,PILOT TRAVEL CENTERS #385,US-54 & SR-13,Collins,MO,416,3.49566666,37.880998,-93.660849,city,
60379,60379,FAST LANE #50,US-54/SR-19,Laddonia,MO,540,3.15733333,39.259328,-91.689348,city,
60380,60380,AMOCO,US-63/US-136,Lancaster,MO,320,3.249,40.525265,-92.526403,city,
60382,60382,WINDSTARS #5101,"I-435, EXIT 57",Kansas City,MO,400,3.099,39.09973,-94.57857,city,
60383,60383,CASEYS #4399,"I-70, EXIT 175",New Florence,MO,392,2.949,38.902309,-91.490861,city,
60392,60392,Kangaroo Crossing #1107,"I-20, EXIT 68 & SR-43",Pelahatchie,MS,705,3.199,32.317994,-89.79135,city,
60398,60398,TOWN PUMP FOOD STORE #610,"I-90, EXIT 333",Livingston,MT,786,3.644,45.654587,-110.560907,city,
60400,60400,CAN AM C STORE,SR-16,Plentywood,MT,807,3.499,48.778825,-104.560032,city,
60416,60416,MINUTEMAN FOOD MART #20,US-74 & US-76,Whiteville,NC,245,3.46066666,34.324142,-78.716048,city,
60420,60420,PUMP & PANTRY #35,US-183,Alma,NE,330,3.459,40.118853,-99.360073,city,
60426,60426,BONS BONS MOBIL,US-3,Merrimack,NH,125,3.699,42.86509,-71.4934,city,
60434,60434,ENRITE,US-9,Linden,NJ,79,3.34233333,40.62205,-74.24459,city,
60442,60442,Circle K #4706716,SR-71 & SR-47,Yorkville,IL,290,3.599,41.64114,-88.44729,city,
60460,60460,HAHN OIL,US-36,Coshocton,OH,315,3.299,40.275412,-81.866033,city,
60461,60461,TRUE NORTH #704,"I-75, EXIT 56A",Dayton,OH,317,3.799,39.75895,-84.19161,city,
60463,60463,Anna Truck Stop,"I-75, EXIT 99",Anna,OH,411,3.01566666,40.405105,-84.210344,city,
60465,60465,MOTOMART #4129,ST 309,Marion,OH,411,3.34233333,40.58867,-83.12852,city,
60471,60471,FUEL MART #701,"I-480/I-271, EXIT 23 & SR-8",Bedford,OH,305,3.529,41.392067,-81.52315,city,
60473,60473,BELL STORES #50,ST 3,Wooster,OH,249,3.599,40.80517,-81.93646,city,
60476,60476,PETES #11,US-75,Dewey,OK,560,3.154,36.80125,-95.93454,city,
60508,60508,FEGLEY VALERO,SR-309,Tamaqua,PA,90,3.599,40.798319,-75.97353,city,
60513,60513,CIRCLE K #2723873,US-17,Georgetown,SC,42,2.899,33.430776,-79.323459,city,
60515,60515,FLASH MARKET #302,SR-9 & SR-151,Pageland,SC,46,3.38566666,34.772193,-80.396615,city,
60516,60516,ENMARKET #892,"I-95, EXIT 150",Harleyville,SC,195,3.399,33.220511,-80.450094,city,
60519,60519,CORNER PANTRY #25,US-14,Huron,SD,571,3.079,44.359022,-98.216293,city,
60538,60538,TEXACO #380031,ST 21W,Bryan,TX,765,3.399,30.67436,-96.36996,city,
60539,60539,SHELL,US-96 & SR-62/FM-1004,Buna,TX,610,3.10233333,30.413209,-93.991263,city,
60540,60540,CIRCLE K #2706340,"I-20, EXIT 533",Canton,TX,630,2.77566666,32.514301,-95.904657,city,
60551,60551,CIRCLE K #2744522,"I-30, EXIT 201 I-30 & SR-8",New Boston,TX,766,2.94233333,33.462119,-94.433882,city,
60554,60554,CEFCO #2070,"I-27, EXIT 49",Plainview,TX,700,2.83233333,34.18479,-101.70684,city,
60565,60565,CEFCO #2006,"I-40, EXIT 163",Shamrock,TX,585,3.099,35.220596,-100.262152,city,
60579,60579,SPEEDWAY #4633,US-220/US-221/US-460,Roanoke,VA,185,3.399,37.27097,-79.94143,city,
60587,60587,BJS AUTO TRUCK PLAZA,SR-28,Rock Island,WA,970,4.049,47.370558,-120.137794,city,
60589,60589,RIVER COUNTRY PLAZA,"SR-29, EXIT 91",Cadott,WI,295,3.39733333,44.963014,-91.169884,city,
60590,60590,DARLINGTON MINI MART,SR-23 & SR-81,Darlington,WI,420,3.399,42.687816,-90.110648,city,
60601,60601,HOLIDAY STATIONSTORE #2746229,US-53/US-2,Superior,WI,545,3.339,46.72077,-92.10408,city,
60635,60635,EXXON ON THE RUN,US-62/US-412 & SR-126,Gassville,AR,535,3.695,36.317525,-92.473637,city,
60650,60650,SHELL DBA ONE9 #1244,"I-8, EXIT 115",Gila Bend,AZ,930,3.309,32.93059,-112.746832,city,
60700,60700,PWI #502,"I-70/US-40, EXIT 259",Golden,CO,800,3.199,39.75554,-105.2211,city,
60707,60707,REATA TRAVEL STOP,"I-76, EXIT 125",Sterling,CO,800,3.399,40.63062,-103.221183,city,
60708,60708,CRVS STORE #6,US-385,Wray,CO,800,3.449,40.104917,-102.233751,city,
60762,60762,BP,US-1 & US-341,Baxley,GA,195,3.599,31.783663,-82.348643,city,
60768,60768,GAS N GO FOOD STORE,"I-75, EXIT 290/US-41",Cartersville,GA,48,2.94233333,34.16533,-84.80231,city,
60773,60773,NEIGHBORS EXPRESS,US-341/SR-27 & US-129 ALT/SR-340,Hawkinsville,GA,20,3.399,32.277834,-83.494763,city,
60779,60779,Marathon,US-129,Eatonton,GA,85,3.399,33.312723,-83.36277,city,
60781,60781,JP PERRY,"I-75, EXIT 138",Perry,GA,85,3.08233333,32.45821,-83.73157,city,
60783,60783,CIRCLE K #2723324,US-441/US-23/SR-15 & SR-17A/SR-385,Clarkesville,GA,16,3.439,34.644993,-83.524304,city,
60787,60787,MARATHON,"I-20, EXIT 11",Lithia Springs,GA,48,2.87233333,33.794,-84.66049,city,
60788,60788,SPRINT FOODS #722,US-1/SR-4/SR-17 & SR-24,Louisville,GA,85,4.099,33.016342,-82.383616,city,
60791,60791,MARATHON #9,"I-475, EXIT 1",Macon,GA,85,3.039,32.84069,-83.6324,city,
60795,60795,CIRCLE K #2745080,US-319/US-129/SR-90/SR-11,Ocilla,GA,10,3.62566666,31.592944,-83.256542,city,
60797,60797,EVANS FOOD MART,SR-20,Rome,GA,193,3.699,34.25704,-85.16467,city,
60804,60804,JET FOOD STORE #4,US-1 & SR-78,Wadley,GA,135,3.41566666,32.874742,-82.402459,city,
60807,60807,BATAVIA GARDENS AND GAS,"US-34, EXIT 203",Batavia,IA,320,3.379,40.99048,-92.143059,city,
60817,60817,KWIK STAR #712,US-218 & SR-27,Janesville,IA,565,3.599,42.646515,-92.479096,city,
60822,60822,CASEYS #3639,US-18/US-52,Postville,IA,420,3.599,43.003619,-91.547809,city,
60829,60829,BARRY TRAVEL PLAZA,"I-72, EXIT 20",Barry,IL,540,3.599,39.704662,-91.026482,city,
60833,60833,SPEEDWAY #5400,CR-11 & CR-23,Bloomingdale,IL,290,3.759,41.95753,-88.0809,city,
60834,60834,SPEEDWAY #7422,SR-43,Burbank,IL,293,3.619,41.73392,-87.7795,city,
60839,60839,FREEDOM OIL #18,"I-74, EXIT 82",Edwards,IL,270,3.499,40.764362,-89.705344,city,
60846,60846,EXPRESS LANE #50,"I-88, EXIT 10",Hillsdale,IL,270,3.799,41.592896,-90.226255,city,
60851,60851,SPEEDWAY #7382,I-355 & SR-64,Lombard,IL,293,3.299,41.88003,-88.00784,city,
60857,60857,RED ROOSTER TERMINAL,US-50/SR-250 & SR-130,Olney,IL,510,3.299,38.733389,-88.080936,city,
60865,60865,Truckquest,"I-55, EXIT 286",Cicero,IL,290,3.624,41.84559,-87.75394,city,
60871,60871,WENONA BP,"I-39/US-51, EXIT 35 & SR-17",Wenona,IL,280,3.499,41.054846,-89.041637,city,
60881,60881,GAS AND STUFF,"I-64, EXIT 118",Georgetown,IN,415,3.799,38.302943,-85.961704,city,
60882,60882,SPEEDWAY #6666,US-33,Goshen,IN,465,3.81566666,41.58227,-85.83444,city,
60887,60887,STERNBERG CITGO TRUCK STOP,"I-64, EXIT 57",Jasper,IN,340,3.759,38.39144,-86.93111,city,
60890,60890,JACK FLASH,I-57 EXIT 135,Farina,IL,510,3.149,38.846902,-88.761412,city,
60900,60900,7-ELEVEN #40504,"I-80/I=90, MM 56 EB",Rolling Prairie,IN,465,3.999,41.72286,-86.584092,city,
60902,60902,SPEEDWAY #6674,"I-80/I-90, EXIT 72 & SR-31",South Bend,IN,465,3.69066666,41.68338,-86.25001,city,
60913,60913,J Mart #1,"HWY 50 E, HWY 83 N",Garden City,KS,525,3.529,37.97169,-100.87266,city,
60926,60926,CENEX,US-36 & US-83,Oberlin,KS,525,3.159,39.827507,-100.531389,city,
60958,60958,NORTH WEST TRUCK STOP,US-90 & SR-3211,Franklin,LA,600,3.399,29.785656,-91.502643,city,
60979,60979,TOBACCO PLUS #5,"I-10, EXIT 4 & US-90",Vinton,LA,690,2.999,30.201523,-93.572808,city,
60988,60988,GULF OIL LP #5020,"I-90, MM291",Blandford,MA,215,3.914,42.182949,-72.936114,city,
60989,60989,Blandford Service Plaza Westbound,"I-90, EXIT MM29",Blandford,MA,215,3.919,42.182949,-72.936114,city,
60993,60993,GULF #5165,"I-90, EXIT 12",Framingham,MA,34,4.06566666,42.27926,-71.41617,city,
60997,60997,GULF OIL #5035,I-90 MM 66.7,Ludlow,MA,215,3.914,42.16009,-72.47592,city,
60998,60998,GULF OIL #5030,"I-90, EXIT 7",Ludlow,MA,215,3.909,42.16009,-72.47592,city,
61004,61004,Applegreen,SR-15,Sturbridge,MA,215,3.999,42.112619,-72.084233,city,
61006,61006,GULF OIL LP #5155,"I-90, EXIT 11",Westborough,MA,215,3.909,42.283,-71.6015,city,
61019,61019,MARDELA GOOSE CREEK FOOD STORE,US-50,Mardela Springs,MD,194,3.979,38.486386,-75.741442,city,
61021,61021,WESTOVER GOOSE CREEK,US-13 & SR-673,Westover,MD,194,3.259,38.10099,-75.740563,city,
61028,61028,MARATHON,"US-10, EXIT 137",Bay City,MI,260,3.229,43.59447,-83.88886,city,
61030,61030,HAGGERTY JOY MOBIL,I-275,Canton,MI,325,3.699,42.30865,-83.48216,city,
61032,61032,MARATHON,US-10/US-127,Clare,MI,260,3.294,43.822318,-84.763463,city,
61034,61034,MOTOR CITY TRUCK STOP,"I-75, EXIT 43",Detroit,MI,325,3.499,42.33143,-83.04575,city,
61037,61037,HEARTLAND MOBIL,US-23,Fenton,MI,342,3.849,42.785098,-83.729351,city,
61038,61038,SPEEDWAY #8753,"I-475, EXIT 4",Burton,MI,342,3.274,42.99947,-83.61634,city,
61042,61042,CITGO,"US-131, EXIT 44",Kalamazoo,MI,465,3.499,42.29171,-85.58723,city,
61057,61057,CIRCLE K #2746537,US-2 & US-41,Rapid River,MI,360,3.424,45.910662,-86.88449,city,
61063,61063,PS Food Mart,I-69 EXIT 25,Tekonsha,MI,431,3.554,42.086326,-84.992602,city,
61076,61076,Holiday StationStore #2746408,"I-35, EXIT 129",Forest Lake,MN,448,3.399,45.27886,-92.98522,city,
61080,61080,CO-OP SERVICE,US-10 & CR-67,New York Mills,MN,250,3.499,46.555867,-95.404717,city,
61090,61090,Northdale Oil,US-59 & SR-1,Thief River Falls,MN,355,3.239,48.110391,-96.167019,city,
61093,61093,CIRCLE K #2746501,"I-90, EXIT 45 & SR-60",Worthington,MN,432,3.14233333,43.628626,-95.605907,city,
61099,61099,LOVES TRAVEL STOP #488,"I-55, EXIT 157 & SR-32",Bloomsdale,MO,540,3.38233333,38.045112,-90.280548,city,
61102,61102,FAST LANE #54,US-63,Columbia,MO,310,3.20733333,38.95171,-92.33407,city,
61106,61106,TEMP STOP #102,US-54 & SR-52,Eldon,MO,392,3.199,38.340127,-92.573619,city,
61110,61110,HB OF RANDOLPH,"I-435, EXIT 55B & SR-210",Kansas City,MO,400,3.149,39.09973,-94.57857,city,
61111,61111,Caseys #4540,"I-35, EXIT 40 & SR-116",Lathrop,MO,400,3.07566666,39.517727,-94.309271,city,
61115,61115,BREAK TIME #3071,US-24 & US-63,Moberly,MO,310,3.469,39.420239,-92.435793,city,
61118,61118,MIDWEST PETROLEUM #21,"I-55, EXIT 129",Perryville,MO,275,2.99066666,37.717437,-89.873664,city,
61145,61145,TEXACO,US-49 & US-98,Hattiesburg,MS,620,3.199,31.32712,-89.29034,city,
61146,61146,STUCKEYS EXPRESS #619,"I-59, EXIT 113 & SR-528",Heidelberg,MS,620,3.499,31.882031,-88.998052,city,
61149,61149,CEFCO #501,US-45,Lauderdale,MS,705,2.899,32.502186,-88.495569,city,
61168,61168,Blue Sky #717,US-72 & SR-15,Walnut,MS,435,3.099,34.952732,-88.905337,city,
61171,61171,CHEVRON CURB STORE,US-49 & SR-26,Wiggins,MS,620,3.499,30.86095,-89.132369,city,
61176,61176,TOWN PUMP FOOD STORE #8947,US-2,Chinook,MT,815,3.629,48.57985,-109.22246,city,
61182,61182,TOWN PUMP FOOD STORE #3000,US-87,Lewistown,MT,815,3.599,47.056324,-109.420297,city,
61193,61193,SPEEDWAY #8502,"I-75, EXIT 161 & CR-99",Findlay,OH,411,3.299,41.04422,-83.64993,city,
61195,61195,MINUTEMAN FOOD MART #06,SR-24,Clinton,NC,245,3.649,35.015143,-78.326007,city,
61205,61205,SPEEDWAY #6961,"I-40, EXIT 303",Garner,NC,177,2.92066666,35.71126,-78.61417,city,
61210,61210,SHEETZ #548,US-29,Greensboro,NC,65,2.859,36.07264,-79.79198,city,
61254,61254,7-ELEVEN #36075,"I-77, EXIT 65 & SR-901",Union Grove,NC,46,2.859,36.036947,-80.896695,city,
61266,61266,CENEX CONVENIENCE STORE,US-2 & SR-19,Devils Lake,ND,355,3.249,48.113162,-98.861588,city,
61269,61269,FLYING J #489,"I-29, EXIT 138",Grand Forks,ND,341,3.61566666,47.92526,-97.03285,city,
61271,61271,MARATHON,"I-94, EXIT 292",Valley City,ND,341,3.499,46.92681,-98.003316,city,
61291,61291,FLEMING OIL FOOD MART,ST 9,West Chesterfield,NH,12,3.899,42.873152,-72.511216,city,
61292,61292,ENRITE,"I-95, EXIT 14A",Jersey City,NJ,115,3.349,40.72816,-74.07764,city,
61301,61301,SUNOCO- WALT WHITMAN PLAZA #7007,"NJTP,MILE POST 30",Cherry Hill,NJ,150,3.899,39.93484,-75.03073,city,
61304,61304,A Plus MOLLY PITCHER PLAZA #7011,MILE POST 71.7 NJ TURNPIKE SO,Cranbury,NJ,115,3.909,40.303868,-74.506531,city,
61305,61305,BP,US-130,Cranbury,NJ,150,3.14566666,40.303868,-74.506531,city,
61308,61308,CARLSTADT VALERO,SR-120,Carlstadt,NJ,115,3.199,40.840298,-74.092498,city,
61312,61312,BLUE STAR,US-202 & SR-31,Flemington,NJ,115,3.399,40.517976,-74.845316,city,
61326,61326,SUNOCO JAMES F COOPER PLAZA- #7008,MILEPOST 39 NJ TURNPIKE N,Mount Laurel,NJ,150,3.959,39.934,-74.891,city,
61328,61328,KW RASTALL OIL,US-130,North Brunswick,NJ,115,3.199,40.453767,-74.482285,city,
61333,61333,46 GAS AND TRUCK STOP,US-46,Palisades Park,NJ,115,3.23566666,40.84816,-73.99764,city,
61337,61337,SUNOCO- JOHN FENWICK PLAZA #7006,"NJTP, MM 5",Penns Grove,NJ,150,3.909,39.717938,-75.465623,city,
61339,61339,FUEL ONE,"I-78, EXIT 3 & US-22",Phillipsburg,NJ,79,3.359,40.692819,-75.1741,city,
